,song_id,song_name,artist_id,artist_name,version,rating,date,preset_id,tonality_name,artist_url,tab_url,hits
1390,3325374,Hanya Rindu,181536,Andmesh Kamaleng,1,4.8787,1556790367,37173,G,https://www.ultimate-guitar.com/artist/andmesh_kamaleng_181536,https://tabs.ultimate-guitar.com/tab/andmesh-kamaleng/hanya-rindu-chords-2682336,3123450
1391,273706,What Makes You Beautiful,31267,One Direction,1,4.56418,1313020801,3305,E,https://www.ultimate-guitar.com/artist/one_direction_31267,https://tabs.ultimate-guitar.com/tab/one-direction/what-makes-you-beautiful-chords-1083290,3122828
1392,273706,What Makes You Beautiful,31267,One Direction,1,4.56418,1313020801,3305,E,https://www.ultimate-guitar.com/artist/one_direction_31267,https://tabs.ultimate-guitar.com/tab/one-direction/what-makes-you-beautiful-chords-1083290,3122828
1393,273706,What Makes You Beautiful,31267,One Direction,1,4.56418,1313020801,3305,E,https://www.ultimate-guitar.com/artist/one_direction_31267,https://tabs.ultimate-guitar.com/tab/one-direction/what-makes-you-beautiful-chords-1083290,3122828
1401,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1402,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1403,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1404,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1405,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1406,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1407,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1408,294682,Summertime Sadness,33980,Lana Del Rey,1,4.87385,1328572801,11537,F,https://www.ultimate-guitar.com/artist/lana_del_rey_33980,https://tabs.ultimate-guitar.com/tab/lana-del-rey/summertime-sadness-chords-1129189,3110925
1409,141857,Heart Of Gold,10335,Neil Young,1,4.78928,1058745600,9317,Em,https://www.ultimate-guitar.com/artist/neil_young_10335,https://tabs.ultimate-guitar.com/tab/neil-young/heart-of-gold-chords-56555,3096870
1410,141857,Heart Of Gold,10335,Neil Young,1,4.78928,1058745600,9317,Em,https://www.ultimate-guitar.com/artist/neil_young_10335,https://tabs.ultimate-guitar.com/tab/neil-young/heart-of-gold-chords-56555,3096870
1411,141857,Heart Of Gold,10335,Neil Young,1,4.78928,1058745600,9317,Em,https://www.ultimate-guitar.com/artist/neil_young_10335,https://tabs.ultimate-guitar.com/tab/neil-young/heart-of-gold-chords-56555,3096870
1412,141857,Heart Of Gold,10335,Neil Young,1,4.78928,1058745600,9317,Em,https://www.ultimate-guitar.com/artist/neil_young_10335,https://tabs.ultimate-guitar.com/tab/neil-young/heart-of-gold-chords-56555,3096870
1413,1710787,Supermarket Flowers,30232,Ed Sheeran,1,4.91337,1488457123,26949,C,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,https://tabs.ultimate-guitar.com/tab/ed-sheeran/supermarket-flowers-chords-1956603,3089101
1414,1710787,Supermarket Flowers,30232,Ed Sheeran,1,4.91337,1488457123,26949,C,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,https://tabs.ultimate-guitar.com/tab/ed-sheeran/supermarket-flowers-chords-1956603,3089101
